sale_dollars
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.45
6.9
6.9
6.92
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
8.31
8.31
8.31
6.32
11.25
6.32
6.9
6.92
6.92
6.92
6.92
6.92
8.31
6.92
6.92
6.92
6.92
6.92
6.6
7.25
6.6
6.0
7.58
6.32
6.32
11.25
6.32
7.58
11.25
6.32
6.9
6.6
7.25
7.58
7.25
7.25
7.25
6.6
6.6
7.25
6.6
7.25
6.6
7.25
6.6
6.0
7.31
6.9
6.9
6.0
6.9
6.9
6.0
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.6
6.6
6.9
6.6
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
6.0
6.9
6.9
6.0
6.9
6.6
6.9
6.9
6.6
6.9
6.6
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.45
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
7.43
8.49
8.49
8.49
8.49
8.49
8.49
8.49
8.49
8.49
8.49
8.49
8.49
8.49
5.67
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.31
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
7.2
8.31
12.45
7.43
7.43
6.84
14.85
44.82
47.7
44.82
44.82
44.82
44.82
44.82
44.82
44.82
44.82
44.82
47.7
44.82
44.82
44.82
44.82
47.7
44.82
18.75
11.6
11.6
11.6
11.6
8.31
8.31
8.31
8.31
8.31
8.31
8.31
8.91
8.31
8.91
11.52
8.91
8.31
8.31
8.31
8.31
10.68
10.68
8.9
10.68
10.68
10.68
10.68
8.9
8.9
10.68
10.68
10.68
10.68
8.9
22.5
9.0
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
45.0
45.0
45.0
38.7
38.7
38.7
38.7
38.7
45.0
38.7
45.0
38.7
45.0
45.0
38.7
45.0
45.0
45.0
38.7
45.0
45.0
38.7
38.7
38.7
38.7
45.0
45.0
38.7
45.0
38.7
45.0
45.0
45.0
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
45.0
45.0
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
45.0
45.0
38.7
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
45.0
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
38.7
45.0
38.7
45.0
45.0
38.7
45.0
38.7
38.7
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
45.0
38.7
45.0
38.7
45.0
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
38.7
45.0
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
38.7
45.0
38.7
38.7
45.0
45.0
45.0
38.7
38.7
38.7
38.7
38.7
6.45
6.45
9.0
23.45
9.0
23.45
9.0
23.45
9.0
23.45
9.0
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
18.66
7.5
6.45
6.45
6.45
6.45
6.45
7.05
6.45
7.05
6.45
6.45
7.5
7.5
6.45
6.45
6.45
6.45
7.05
6.45
6.45
6.45
6.45
6.45
6.45
7.05
6.45
7.5
6.45
7.5
55.26
44.3
55.26
44.3
44.3
44.3
44.3
55.26
44.3
44.3
55.26
36.9
55.26
44.3
55.26
44.3
44.3
36.9
44.3
44.3
36.9
44.3
44.3
44.3
44.3
44.3
44.3
44.3
55.26
7.4
59.4
6.45
29.88
29.88
29.88
7.35
7.35
8.82
6.45
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
44.7
67.05
67.05
37.88
37.88
37.88
25.74
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
7.5
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
7.44
7.44
7.44
7.2
7.2
7.2
7.2
11.25
11.25
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.31
13.95
6.3
17.25
17.25
17.25
13.59
17.25
17.82
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.26
7.35
7.35
7.35
7.35
7.35
7.35
7.35
7.35
7.35
7.35
7.35
7.35
7.35
14.76
19.5
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
25.74
7.26
7.26
7.26
7.26
7.74
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
12.57
12.57
11.21
11.21
11.21
11.21
11.21
11.21
11.21
7.5
7.5
7.5
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
11.21
7.01
15.0
15.0
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
5.25
6.83
6.83
6.83
6.83
7.05
6.83
6.83
6.83
6.83
6.83
6.83
6.83
8.51
8.51
9.0
7.74
7.74
7.74
7.74
7.74
7.74
9.0
9.0
7.74
9.0
9.0
7.74
7.74
7.74
7.74
7.74
7.74
7.74
9.0
9.0
9.0
9.0
7.74
7.74
7.74
7.74
9.0
7.74
9.0
9.0
7.74
9.0
7.74
9.0
9.0
9.0
7.74
9.0
6.45
9.0
9.0
9.0
6.45
6.45
6.45
9.0
6.45
7.74
9.0
7.74
9.0
9.0
6.45
7.74
6.45
7.74
9.0
6.45
7.74
6.45
9.0
9.0
9.0
9.0
7.74
7.74
7.74
7.74
7.74
9.0
7.74
7.74
7.74
7.74
7.74
7.74
9.0
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
7.74
12.75
12.75
12.75
13.31
18.5
17.64
11.25
13.31
13.31
13.31
9.45
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
9.0
9.0
9.0
9.0
17.25
17.25
13.59
17.25
17.25
13.59
13.59
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
13.59
13.59
13.59
13.59
13.59
17.25
13.59
17.25
17.25
17.25
17.25
13.59
17.25
13.59
13.59
17.25
13.59
17.25
17.25
13.59
13.59
17.25
13.59
13.59
13.59
13.59
13.59
17.25
13.59
13.59
13.59
17.25
17.25
17.25
17.25
17.25
17.25
13.59
13.59
13.59
17.25
13.59
17.25
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
8.48
8.48
7.74
8.48
8.48
8.48
8.48
8.48
7.74
7.74
8.48
7.74
8.48
8.48
8.48
7.74
7.74
7.74
7.74
8.48
7.74
8.48
7.74
7.74
7.74
8.48
13.13
13.13
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
21.0
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
6.03
18.5
18.5
18.5
18.5
18.5
18.5
17.25
18.5
50.75
33.15
33.15
33.15
33.15
33.15
33.15
33.15
30.45
34.5
34.5
34.5
30.45
30.45
30.45
34.5
30.45
34.5
34.5
34.5
30.45
34.5
34.5
30.45
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
18.5
17.25
17.25
18.5
17.25
18.5
17.25
17.25
17.25
17.25
18.5
18.5
17.25
18.5
17.25
17.25
17.25
17.25
18.5
17.25
17.25
17.25
17.25
18.5
17.25
18.5
17.25
17.25
17.25
17.25
17.25
17.25
18.5
18.5
17.25
17.25
17.25
17.25
17.25
17.25
17.25
18.5
17.25
17.25
17.25
17.25
18.5
17.25
18.5
17.25
18.5
17.25
17.25
17.25
17.25
17.25
18.5
17.25
18.5
39.0
43.2
8.1
8.1
8.1
8.1
8.1
8.1
8.1
8.1
8.1
14.49
14.49
27.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
7.5
7.5
9.0
9.0
13.13
13.13
13.13
13.13
13.13
13.13
13.13
13.13
9.0
9.0
9.0
9.0
30.0
64.5
64.5
18.0
15.0
28.92
22.06
22.06
22.06
29.86
22.06
22.06
22.06
22.06
29.86
22.06
22.06
22.06
22.06
22.06
22.06
29.86
29.86
22.06
22.06
29.86
22.06
22.06
29.86
29.86
29.86
22.06
29.86
22.06
22.06
29.86
22.06
29.86
22.06
22.06
22.06
22.06
22.06
22.06
22.06
29.86
22.06
29.86
22.06
22.06
29.86
22.06
22.06
29.86
29.86
22.06
22.06
22.06
22.06
22.06
29.86
22.06
29.86
29.86
22.06
22.06
29.86
22.06
12.0
29.86
22.06
29.86
22.06
22.06
22.06
22.06
22.06
29.86
29.86
29.86
29.86
22.06
22.06
22.06
22.06
29.86
29.86
22.06
22.06
29.86
29.86
22.06
22.06
29.86
29.86
29.86
22.06
22.06
22.06
22.06
22.06
22.06
22.06
22.06
22.06
22.06
22.06
22.06
29.86
22.06
29.86
29.86
22.06
29.86
25.5
25.5
26.62
26.62
25.5
25.5
25.5
20.4
26.62
20.4
20.4
25.5
25.5
26.62
25.5
25.5
25.5
25.5
26.62
26.62
26.62
25.5
25.5
20.4
20.4
26.62
26.62
25.5
20.4
25.5
20.4
25.5
20.4
22.49
15.48
13.8
13.8
13.8
29.7
29.7
29.7
29.7
29.7
29.7
29.7
35.64
35.64
29.7
24.9
24.9
16.2
21.0
21.0
16.2
16.2
16.2
16.2
16.2
21.0
21.0
21.0
21.0
21.0
16.2
16.2
21.0
16.2
21.0
21.0
21.0
16.2
16.2
16.2
21.0
21.0
16.2
16.2
16.2
16.2
16.2
21.0
21.0
16.2
16.2
21.0
21.0
16.2
16.2
21.0
16.2
16.2
16.2
21.0
21.0
21.0
21.0
16.2
16.2
21.0
50.4
49.32
50.4
44.82
44.82
44.82
44.82
44.82
44.82
16.2
18.52
18.52
18.52
18.52
18.52
18.52
18.52
18.52
15.0
15.0
15.0
15.0
43.2
21.0
21.0
16.2
21.0
21.0
21.0
16.2
27.18
34.5
27.18
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
27.18
34.5
27.18
34.5
34.5
27.18
34.5
27.18
27.18
27.18
34.5
34.5
34.5
34.5
34.5
34.5
27.18
34.5
27.18
27.18
34.5
34.5
27.18
27.18
34.5
34.5
34.5
34.5
27.18
34.5
34.5
27.18
34.5
34.5
27.18
34.5
34.5
34.5
27.18
34.5
27.18
34.5
27.18
27.18
34.5
27.18
34.5
27.18
27.18
27.18
34.5
3.5
21.0
21.0
21.0
21.0
21.0
21.0
16.2
21.0
21.0
21.0
21.0
16.2
16.2
17.4
17.4
17.4
19.14
19.14
19.14
19.14
12.76
17.4
21.0
16.2
21.0
16.2
16.2
21.0
21.0
16.2
21.0
16.2
15.0
21.0
21.0
16.2
21.0
21.0
21.0
16.2
21.0
21.0
21.0
21.0
21.0
16.2
16.2
21.0
21.0
16.2
21.0
16.2
21.0
16.2
21.0
21.0
21.0
21.0
21.0
21.0
21.0
16.2
21.0
16.2
16.2
16.2
16.2
21.0
21.0
16.2
21.0
21.0
16.2
16.2
21.0
16.2
35.7
35.7
35.7
21.0
16.2
21.0
16.2
16.2
21.0
16.2
21.0
21.0
21.0
16.2
21.0
16.2
21.0
16.2
21.0
16.2
16.2
21.0
21.0
16.2
30.0
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
9.9
17.64
17.64
17.64
17.64
15.48
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
23.76
60.0
30.16
11.76
12.4
12.4
13.5
12.4
12.4
12.4
13.5
12.4
12.4
12.4
12.4
12.4
12.4
12.4
12.4
12.4
12.4
12.4
12.4
12.4
12.4
13.5
12.4
12.4
12.4
12.4
13.5
12.4
12.4
12.4
12.4
12.4
12.4
12.4
13.5
12.4
12.4
18.64
15.48
18.64
14.1
14.1
14.1
14.1
14.1
14.1
14.1
14.1
14.1
14.1
14.1
14.1
14.1
14.1
14.1
60.0
60.0
60.0
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
25.68
12.9
12.9
12.9
10.54
10.54
13.8
13.8
13.8
15.0
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
22.42
12.9
12.9
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
38.4
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
13.8
13.8
13.8
13.8
13.8
13.8
16.62
12.64
12.64
13.84
13.84
13.84
13.84
13.84
13.84
13.84
13.84
13.84
13.2
14.5
13.2
15.16
12.64
22.5
12.64
15.16
12.64
12.64
12.64
12.64
12.64
12.64
15.16
12.64
15.16
13.2
12.64
12.64
12.64
14.5
13.2
13.2
13.2
13.2
13.8
13.8
13.8
13.8
13.8
13.8
13.8
16.62
16.62
16.62
16.62
16.62
16.62
1.5
12.0
12.0
13.2
13.8
13.8
12.0
13.2
13.8
13.8
13.8
13.8
13.8
13.2
13.8
13.8
13.2
14.86
14.86
14.86
14.86
14.86
14.86
14.86
16.98
16.98
16.98
16.98
16.98
11.34
16.98
16.98
16.98
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
16.62
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.86
29.7
5.55
1.5
23.2
23.2
23.2
23.2
16.62
23.04
23.04
17.8
21.36
21.36
21.36
17.8
21.36
21.36
45.0
2.37
1.35
1.35
1.35
15.0
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
12.9
46.9
46.9
18.0
37.32
37.32
12.9
12.9
12.9
12.9
14.1
12.9
12.9
12.9
12.9
12.9
12.9
14.1
15.0
12.9
12.9
12.9
12.9
14.1
15.0
12.9
15.0
22.2
42.25
14.7
14.7
19.8
19.8
19.8
19.8
19.8
19.8
51.48
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
14.88
14.88
14.4
14.4
14.4
14.4
14.4
14.4
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
26.62
34.5
34.5
27.18
34.5
34.5
34.5
34.5
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
14.52
